"","ORF","AVGEXP_glu6hr","SD_glu6hr","CV_glu6hr","AVGEXP_glu12hr","SD_glu12hr","CV_glu12hr","AVGEXP_lag1hr","SD_lag1hr","CV_lag1hr","AVGEXP_lag3hr","SD_lag3hr","CV_lag3hr","AVGEXP_glumal","SD_glumal","CV_glumal","DM_glu6hr","FF_glu6hr","DM_glu12hr","FF_glu12hr","DM_lag1hr","FF_lag1hr","DM_lag3hr","FF_lag3hr","DM_glumal","FF_glumal"
"6170","YIR011C",0.260766961651917,0.529385045070616,2.03010780858528,0.215328467153285,0.480850162017409,2.23310075241983,0.130546075085324,0.368515903865996,2.82287999562711,0.172226004084411,0.423610745058215,2.45962128257122,0.240524781341108,0.50300325938013,2.09127415718042,-0.021201576149682,1.07470871374613,-0.0262103249056791,1.07378685860227,-0.0273908412673761,1.04027617309376,-0.0335668765438774,1.04192200407104,-0.021021641600855,1.05191771731919
"6171","YIR012W",0.894985250737463,1.05719198099031,1.18123955687447,0.784671532846715,1.02355030871792,1.30443155622656,0.0887372013651877,0.318476479816693,3.58898494562658,0.0211027910142954,0.148438313407627,7.03406072244528,0.606413994169096,0.876066006267064,1.44466653918078,-0.0341541363533067,1.24879698715623,-0.0464113672508026,1.33515132207709,0.0302842492503144,1.14300729159826,0.0131769467744223,1.04412411004661,-0.0130200831898484,1.26562324536777
"6172","YIR013C",0,0,NA,0.000912408759124088,0.0302061046665088,33.1058907144937,0,0,NA,0.00136147038801906,0.0368855385737371,27.0924280824099,0,0,NA,NA,NA,6.21724893790088e-15,1,NA,NA,4.44089209850063e-15,0.999318801089931,NA,NA
"6173","YIR014W",0.0902654867256637,0.306549310311223,3.39608549658512,0.031021897810219,0.178643430663249,5.75862352961531,0.0870307167235495,0.305266702972672,3.50757427337228,0.204220558202859,0.490185579423363,2.40027538724307,0.0466472303206997,0.217843741727497,4.67002521328321,0.00206685516411786,1.04106766673611,0.0122216152387147,1.02874026322858,-0.00262628055210157,1.07074563386412,0.012939153342048,1.17658038147138,-4.88498130835069e-15,1.01733576642337
"6174","YIR015W",0.00471976401179941,0.068558448456233,14.5258212666644,0.00638686131386861,0.0796985872742981,12.4785216646615,0.0119453924914676,0.108686610274116,9.09862194580455,0.00748808713410483,0.0862384970077836,11.5167592822213,0.0043731778425656,0.0660333963998945,15.0996366434426,3.99680288865056e-15,0.995867768595061,9.76996261670138e-15,0.994520547945246,6.66133814775094e-16,0.988898377455176,7.105427357601e-15,0.993188010899205,2.22044604925031e-15,0.997080291970815
"6175","YIR016W",0.0607669616519174,0.266975056153086,4.39342446776196,0.031021897810219,0.178643430663249,5.75862352961533,0.129692832764505,0.39237685729177,3.02543208385497,0.21783526208305,0.515622897904007,2.36703136569058,0.0670553935860058,0.272633686205644,4.0657980160233,0.0508615674253763,1.17293474398509,0.0122216152387187,1.02874026322859,0.032799142835969,1.1871095330127,0.0217266847459766,1.22049557220706,0.0284757803035516,1.10847350047603
"6176","YIR017C",0.0153392330383481,0.132189758289278,8.61775539616637,0.0072992700729927,0.085162245581748,11.6672276446995,0.0401023890784983,0.220849976153407,5.50715259684665,0.0728386657590197,0.289703248014123,3.97732776946493,0.0131195335276968,0.126039758518387,9.60703048262374,0.0542237206528908,1.13917900281535,-8.88178419700125e-16,0.993607305936055,0.0734809162133496,1.21625451968675,0.0380233040454663,1.15224477323076,0.0881986339365748,1.21086780210868
"6177","YIR017W-A",0.0023598820058997,0.0485355823901949,20.5669530378451,0.000912408759124088,0.0302061046665086,33.1058907144934,0.00255972696245734,0.0505505202490428,19.7484032439594,0.0129339686861811,0.1130282167845,8.73886581349637,0,0,NA,1.33226762955019e-15,0.998229043683601,0,0.999999999999984,1.19904086659517e-14,0.998292058070032,-7.99360577730113e-15,0.987738419618528,NA,NA
"6178","YIR018W",0.024188790560472,0.153680274188804,6.35336743292737,0.0136861313868613,0.116237467647533,8.49308430277977,0.083617747440273,0.300590737412713,3.59481983926225,0.021783526208305,0.146025750690309,6.703494617627,0.0131195335276968,0.11386971809123,8.67940295673157,-0.0142686717709315,0.976387249114492,-0.0234361606765043,0.987214611872138,0.00288091403075064,1.08056954634969,-0.0124577437008335,0.978882833787428,2.22044604925031e-16,0.988321167883216
"6179","YIR018C-A",0.00117994100294985,0.0343401290275066,29.1032593508119,0,0,NA,0,0,NA,0.00476514635806671,0.0688888255309503,14.4568121007094,0,0,NA,4.44089209850063e-16,0.999409681227868,NA,NA,NA,NA,1.33226762955019e-15,0.995912806539504,NA,NA
"6180","YIR019C",0.000589970501474926,0.024289308377862,41.170377700476,0.000912408759124088,0.0302061046665085,33.1058907144933,0.000853242320819113,0.0292103118918484,34.2344855372463,0.00544588155207624,0.0736200614780538,13.5184837889076,0.00145772594752187,0.0381801774160608,26.1916017074177,-1.11022302462516e-14,0.999999999999914,-2.66453525910038e-15,0.999999999999978,-1.11022302462516e-14,0.99999999999994,3.5527136788005e-15,0.995231607629454,-3.5527136788005e-15,1.00000000000001
"6181","YIR020C",0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6182","YIR020W-A",0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6183","YIR020C-B",0,0,NA,0.000912408759124088,0.0302061046665084,33.1058907144932,0,0,NA,0,0,NA,0.00145772594752187,0.0381801774160611,26.1916017074179,NA,NA,-5.32907051820075e-15,0.999999999999971,NA,NA,NA,NA,3.10862446895044e-15,1.00000000000002
"6184","YIR021W",0.149262536873156,0.39569449219286,2.6509966967071,0.10036496350365,0.318328760895604,3.17171201765075,0.0170648464163823,0.129568366635197,7.59270628482254,0.0326752893124575,0.181635744482489,5.55881059676618,0.0962099125364431,0.304827690402146,3.16836053963442,-0.00265009228134661,1.04898479170847,-0.0278218730474167,1.00964715649646,-0.0186305585635329,0.983774551665251,-0.00981744297742471,1.00967870118078,-0.0391226270880349,0.965804025658058
"6185","YIR021W-A",0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6186","YIR022W",1.11032448377581,1.22024668029207,1.09900006540652,0.658759124087591,0.941375614652244,1.42901339841947,0.247440273037543,0.560774687427157,2.2663032195332,0.435670524166099,0.759665630111934,1.7436700166163,0.622448979591837,0.839894228406989,1.34933826858828,-0.0488476281714695,1.34105118145307,-0.0121747208453713,1.34523836628342,0.0137041286223221,1.27088547954889,0.012247657198347,1.32460618188011,-0.0730812592252189,1.13330142395597
"6187","YIR023W",0.0843657817109145,0.296512285658193,3.51460366566879,0.0848540145985401,0.303869379295389,3.58108429793275,0.0469283276450512,0.219499745616728,4.67734003386918,0.068073519400953,0.26768847044096,3.93234363077771,0.0787172011661808,0.274857019597347,3.49170213784778,0.0034672276820904,1.04212316609012,0.00873667201053729,1.08818186281729,-0.00615651260776273,1.02667494759722,-1.99840144432528e-15,1.05264305177114,-0.0323349564662638,0.959718842930524
"6188","YIR023C-A",0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6189","YIR024C",0.0914454277286136,0.304265192521602,3.32728710531687,0.0374087591240876,0.194598851817493,5.20195955102371,0.0733788395904437,0.29468595479173,4.01595277925474,0.066712049012934,0.26547759029992,3.97945489949574,0.0641399416909621,0.262436207238037,4.09161904921121,-0.0131170979391524,1.01237765167388,0,1.01229535583025,0.0416934647297931,1.18344487915319,-0.00193779572564723,1.05645609742534,0.0229023171667668,1.07378898473789
"6190","YIR025W",0.0312684365781711,0.177452078539238,5.67511836083035,0.0218978102189781,0.146416721088744,6.68636359638595,0.0315699658703072,0.184432360767779,5.84201964377939,0.0265486725663717,0.164996494409775,6.21486795610153,0.0174927113702624,0.151826290788308,8.67940295673163,-0.00883986743912524,1.00706154908554,4.44089209850063e-16,0.97899543378997,0.0130763571186694,1.07745747455397,1.19904086659517e-14,1.0254314259764,0.126867508758127,1.31776155717764
"6191","YIR026C",0.512094395280236,0.782596284836194,1.52822661612598,0.431569343065693,0.723302737435486,1.67598266433254,0.0921501706484642,0.317504925854548,3.44551641760676,0.0149761742682097,0.12698163356569,8.47890998672719,0.397959183673469,0.666571074133688,1.67497346833593,-0.0025555347563696,1.19598447216798,-0.0149723053856668,1.21224284900615,0.00500563005825105,1.09396843470286,0.0211794018027816,1.07666584097106,-0.0260446805490881,1.11648886393411
"6192","YIR027C",0.0171091445427729,0.129716416714331,7.58170090795829,0.00638686131386861,0.0796985872742974,12.4785216646614,0.00255972696245734,0.0505505202490428,19.7484032439594,0.00408441116405718,0.0638004677247023,15.6204811812646,0.0189504373177843,0.136449473629702,7.20033376230583,-0.0135335027427057,0.983471074380136,3.10862446895044e-15,0.99452054794523,1.15463194561016e-14,0.99829205807003,5.32907051820075e-15,0.996594005449593,-2.88657986402541e-15,0.982481751824804
"6193","YIR028W",0.0466076696165192,0.221775057150708,4.75833825152469,0.0155109489051095,0.123629708819695,7.9704800509639,0.00426621160409556,0.0652045912550179,15.2839561901762,0.0108917631041525,0.103829048184123,9.5328044864048,0.0349854227405248,0.199123443553477,5.69161176157022,0.0123760906429693,1.05528073767429,-5.99520433297585e-15,0.985388127853858,0,0.99658411614004,2.22044604925031e-16,0.989782016348749,0.0500512997162263,1.13333333333333
"6194","YIR029W",0.0283185840707965,0.172899278615641,6.10550577611482,0.0164233576642336,0.127154957283166,7.74232406568613,0.0213310580204778,0.155915859935992,7.30933551379933,0.034717494894486,0.186808502832461,5.38081746393893,0.0174927113702624,0.131193774685164,7.49991078616855,0.00989880910648555,1.05563754427388,-0.0203106088621297,0.984474885844751,0.050285901639133,1.13964133219471,-0.0186528791468983,1.00518245445319,4.44089209850063e-16,0.98394160583943
"6195","YIR030C",0.0513274336283186,0.231180065559563,4.50402541521217,0.031021897810219,0.178643430663248,5.7586235296153,0.00426621160409556,0.0652045912550181,15.2839561901762,0.00476514635806671,0.0688888255309501,14.4568121007094,0.021865889212828,0.165101214971667,7.55062889803757,0.00289763774019147,1.04124089077069,0.0122216152387151,1.02874026322858,2.22044604925031e-15,0.996584116140045,-4.44089209850063e-16,0.995912806539498,0.104701446426798,1.24661800486618
"6196","YIR030W-A",0.00412979351032448,0.0641495607352022,15.5333579208811,0.00364963503649635,0.0603293961215951,16.530254537317,0.000853242320819113,0.0292103118918486,34.2344855372465,0.00884955752212389,0.0936868070480504,10.5866091964297,0.0087463556851312,0.107713609641624,12.3152560356924,4.44089209850063e-16,0.996458087367196,8.88178419700125e-16,0.997260273972594,-6.21724893790088e-15,0.999999999999951,-0.0260309153914444,0.991825613079026,0.125895684072757,1.32652068126522
"6197","YIR031C",0.0365781710914454,0.190896959095557,5.21887654301563,0.0255474452554745,0.163535905132297,6.40126257232132,0.015358361774744,0.12978188852566,8.45024296400406,0.033356024506467,0.183378739565916,5.49761976372103,0.0393586005830904,0.194588533822693,4.94399015564323,-0.00418256367857572,0.996267661956818,0.0145209076060833,1.04683626875406,0.0464343718713214,1.09668849036911,-0.0172479610540333,1.00814658288383,-0.0322596448373733,0.962043795620443
"6198","YIR032C",0.0129793510324484,0.113218593820057,8.72297802386352,0.00912408759124088,0.0951267317345166,10.425889798103,0.00170648464163823,0.0412919768635758,24.1970984420554,0.0599046970728387,0.251329417149662,4.19548765673697,0.0189504373177843,0.146758873268433,7.74435285093422,-0.0204628987831592,0.98760330578509,-7.54951656745106e-15,0.99178082191778,0,0.999146029035017,0.00377979324077748,1.0544494674263,0.0632650083273201,1.13655249859628
"6199","YIR033W",0.273156342182891,0.541396491947539,1.98200227613624,0.355839416058394,0.64477005758432,1.81196918746773,0.166382252559727,0.424038028955814,2.54857728172418,0.125936010891763,0.379751315070408,3.01543071264016,0.456268221574344,0.727146253471444,1.59368156511633,-0.021275784214762,1.0730490793322,-0.0135251728855464,1.16830347734458,-0.0207113220644766,1.08069368718389,0.0206743418945943,1.1451137786288,-0.0227083889953685,1.15883957930085
"6200","YIR034C",0.126843657817109,0.369856391902644,2.91584457802317,0.0602189781021898,0.260006230071572,4.31767921452186,0.0341296928327645,0.190811141683373,5.59076645132284,0.117767188563649,0.354636741245855,3.01133741555006,0.0728862973760933,0.265692004146605,3.64529429689142,0.0113708750879872,1.07844375497654,0.0367095823229957,1.12262349522622,0.0208660973424288,1.06678052946201,-0.00793037499697902,1.06793088784239,-0.027705506545038,0.968525547445268
"6201","YIR035C",0.290265486725664,0.565220532720288,1.94725366455465,0.197992700729927,0.452325885613441,2.28455839001074,0.116894197952218,0.363803673183978,3.11224748154469,0.079646017699115,0.278279817140093,3.49395770409228,0.163265306122449,0.41100603954979,2.51741199224246,-0.00904256654636171,1.10062775362111,-0.0278481861280087,1.03336489699723,0.0139102653047317,1.13224706564354,-0.0346217483124891,0.972297910990016,-0.0130631965858249,1.03467153284672
"6202","YIR036C",0.261946902654867,0.536559272719449,2.04835127761141,0.12043795620438,0.352553878496526,2.92726553660752,0.0784982935153584,0.299127905485186,3.81062940465911,0.313818924438393,0.634138624850413,2.02071505402442,0.145772594752187,0.392303213070049,2.69120004166053,-0.0111116048047547,1.09906187178913,-0.0125798105829263,1.0320188183202,0.034044141819277,1.13986559239594,0.0233327222034655,1.28141346557357,-0.0023680997945501,1.05576642335768
"6203","YIR036W-A",0.000589970501474926,0.0242893083778628,41.1703777004774,0,0,NA,0,0,NA,0,0,NA,0,0,NA,1.90958360235527e-14,0.999999999999982,NA,NA,NA,NA,NA,NA,NA,NA
"6204","YIR037W",1.12389380530973,1.29388314374232,1.15125035624316,0.60492700729927,0.913587636243191,1.51024441828437,0.302901023890785,0.614005438490535,2.02708274341101,1.06058543226685,1.35909688531912,1.28145912999601,0.654518950437318,0.958344825597681,1.46419721683744,0.000521724767340359,1.48958343017037,0.00599660962945747,1.37974062824989,-0.00721064787959103,1.24463982872467,-0.0347897782235786,1.74162711224132,0.016843203260531,1.40320582641068
"6205","YIR038C",1.19469026548673,1.6947993602608,1.41860983488497,0.29014598540146,0.657748738749331,2.26695791719895,0.228668941979522,0.555014962407839,2.42715498485816,1.22532334921715,1.73055919586349,1.4123285881797,0.441690962099125,0.813362524540541,1.84147423047793,0.203009443376389,2.40425904062272,0.100903331095063,1.49108871083542,0.0485270777374842,1.34710733267905,0.084461980990575,2.44411822585528,0.0918315880842663,1.49778612897788
"6206","YIR039C",0.0353982300884956,0.188005291120202,5.3111494741457,0.0164233576642336,0.134144948395191,8.16793685784055,0.0511945392491468,0.246111219581659,4.80737248916174,0.317903335602451,0.645957425918474,2.03193031836025,0.0174927113702624,0.131193774685164,7.49991078616854,-0.00831829001156081,0.998524203069667,0.037563119341687,1.0956874682902,0.0467854586637442,1.18314830629091,0.0274255702318129,1.3125404780937,-1.11022302462516e-15,0.983941605839426
"6207","YIR040C",0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6208","YIR041W",0.0259587020648968,0.176643600772032,6.80479325701352,0.00912408759124088,0.12788679041852,14.0163922298698,0.0110921501706485,0.112634025100777,10.1543905706239,0.00953029271613342,0.0971900014970185,10.1980080142229,0.00583090379008746,0.0761929588949483,13.0670924504836,0.0703500103226269,1.20202318342811,0.257046224056058,1.79251141552512,0.0627969272472295,1.14372988241474,1.33226762955019e-15,0.991144414168927,2.22044604925031e-15,0.99562043795619
"6209","YIR042C",0.00943952802359882,0.0967261240033549,10.2469237616054,0.00821167883211679,0.0902866813628505,10.9949114192982,0.0162116040955631,0.126342422764805,7.79333260422905,0.00884955752212389,0.0936868070480505,10.5866091964297,0.00291545189504373,0.053955497967217,18.5067358027554,4.44089209850063e-16,0.991145218417969,-1.33226762955019e-15,0.992694063926947,-0.0194243614225131,0.984628522630249,-0.0260309153914431,0.991825613079027,2.22044604925031e-15,0.998540145985392
"6210","YCL076W",0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6211","YCL073C",0.00648967551622419,0.11115103897297,17.1273646417439,0.00182481751824818,0.0426983725478092,23.3987081561995,0,0,NA,0,0,NA,0.00145772594752187,0.0381801774160607,26.1916017074176,0.282175389366415,1.90372437479874,-1.33226762955019e-15,0.999086757990867,NA,NA,NA,NA,-5.77315972805081e-15,1
"6212","YCL069W",0.00176991150442478,0.0542997184589962,30.6793409293328,0.000912408759124088,0.0302061046665084,33.1058907144932,0,0,NA,0.00068073519400953,0.0260909025142778,38.3275357934741,0,0,NA,0.222156650715281,1.66587957497033,-7.105427357601e-15,0.999999999999967,NA,NA,7.99360577730113e-15,1.00000000000003,NA,NA
"6213","YCL068C",0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6214","YCL067C",0,0,NA,0,0,NA,0,0,NA,0.00068073519400953,0.0260909025142776,38.3275357934738,0,0,NA,NA,NA,NA,NA,NA,NA,4.44089209850063e-16,1.00000000000001,NA,NA
"6215","YCL066W",0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6216","YCL065W",0,0,NA,0,0,NA,0,0,NA,0.00068073519400953,0.0260909025142778,38.3275357934741,0.00145772594752187,0.0381801774160611,26.1916017074179,NA,NA,NA,NA,NA,NA,6.21724893790088e-15,1.00000000000002,2.66453525910038e-15,1.00000000000002
"6217","YCL064C",3.59941002949853,3.49371162278818,0.970634519033924,2.43613138686131,2.6726296111563,1.0970794209091,0.569965870307167,1.01199585444971,1.77553763684889,1.20762423417291,2.81293172388291,2.32931042975422,2.11224489795918,2.52299125644213,1.19445962865376,0.0966684888558034,3.39111710062823,0.0566908614030284,2.93208694611187,0.057951310711816,1.79683672791051,0.518958484050606,6.55219120262698,0.130652939395578,3.01361119926655
"6218","YCL063W",0.152212389380531,0.428286448420591,2.81374236462365,0.141423357664234,0.408895806314955,2.89128905626575,0.0366894197952218,0.192565392419427,5.24852650966438,0.0748808713410483,0.290357179448011,3.87758815099208,0.104956268221574,0.351104926791961,3.34524971915674,0.0550374655406511,1.20508772411522,0.0359651356831626,1.18223596995139,-0.00835033468508461,1.01068456695729,0.0242927358756351,1.12588555858309,0.0472339168607887,1.17453365774535
"6219","YCL061C",0.102064896755162,0.332553688363624,3.25825723570141,0.062956204379562,0.264585523886046,4.20269179969719,0.0102389078498294,0.100711105741338,9.83611799407067,0.0149761742682097,0.126981633565689,8.47890998672714,0.0568513119533528,0.244001911066524,4.29193105106757,0.0158507458667507,1.08354546136997,0.0305843525152223,1.11197141155447,1.11022302462516e-15,0.990606319385127,0.0211794018027778,1.07666584097105,0.00933259373268314,1.04723937862624
"6220","YCL059C",1.34749262536873,1.43170517873138,1.06249574341055,1.32755474452555,1.5306332729228,1.15297186743875,0.248293515358362,0.55657439122945,2.24159857910967,0.0306330837304289,0.176287616489669,5.75481130274053,0.928571428571429,1.22474487139159,1.31895601534479,-0.0097873985541734,1.52118065822093,-0.0283820014624403,1.76477710304569,0.00510518708002039,1.24761636454877,-0.0104835509808388,1.01450196790794,0.0287556682614379,1.61538461538462
"6221","YCL058C",0.0112094395280236,0.105310640305763,9.39481764832993,0.00821167883211679,0.0902866813628507,10.9949114192983,0.00341296928327645,0.0583457415177797,17.0953022647095,0.0129339686861811,0.113028216784501,8.73886581349642,0.0087463556851312,0.0931800068299585,10.6535807808919,-0.0193282505574357,0.98937426210151,0,0.99269406392695,3.10862446895044e-15,0.997438087105053,-3.99680288865056e-15,0.987738419618537,2.22044604925031e-15,0.992700729927023
"6222","YCL058W-A",0.248377581120944,0.509897921555078,2.0529144347645,0.326642335766423,0.614186950994775,1.88030418516836,0.0162116040955631,0.132929867674858,8.19967394289124,0.0129339686861811,0.113028216784501,8.73886581349639,0.244897959183673,0.508119680794228,2.07482202990977,-0.0182802198537678,1.04677680341684,-0.0208264965343403,1.15485829443127,0.0247223819497937,1.08998157220551,-4.44089209850063e-15,0.98773841961853,-0.0224474800965326,1.05425790754258
"6223","YCL057C-A",0.495575221238938,0.782677274207187,1.57933092831093,0.396897810218978,0.698563073480053,1.76005776674514,0.133959044368601,0.385439992830986,2.87729727132431,0.501021102791014,0.867694676719106,1.73185255448419,0.495626822157434,0.771279040519845,1.5561688876371,0.0101966001368622,1.23610642604151,0.00345557525247975,1.22951136303993,-0.00242768648945146,1.10902543963186,0.0438087595662622,1.50271924238832,-0.018698282085106,1.20024044654358
"6224","YCL057W",0.820648967551622,1.06558188319104,1.29846246729606,0.60948905109489,0.867927418355342,1.42402462652314,0.243174061433447,0.549586749874357,2.26005498544823,0.298842750170184,0.572893626013617,1.9170404023098,0.622448979591837,0.839894228406989,1.34933826858828,0.00997925010183359,1.38361808115422,-0.039383884344832,1.23595001777266,0.00234527370328996,1.24209627398983,-0.0352254039561078,1.09826022729387,-0.0730812592252185,1.13330142395597
"6225","YCL056C",0.132153392330383,0.363958980360268,2.75406460585114,0.10036496350365,0.32960451466324,3.28405952791737,0.0520477815699659,0.23709220070407,4.55527965942902,0.0673927842069435,0.276618490119449,4.10457133318657,0.122448979591837,0.365909098269005,2.98825763586354,-0.0227706964533668,1.00236654579188,0.0024126728265168,1.08244084682439,0.00825821343943445,1.08002127927652,0.0290530795536597,1.13540032477364,0.0199439983247333,1.09343065693429
"6226","YCL055W",0.16165191740413,0.43442981577633,2.68743991876233,0.103102189781022,0.348970374054593,3.38470380498968,0.0298634812286689,0.175226529380201,5.86758549810272,0.0408441116405718,0.201407434234938,4.93112534818539,0.104956268221574,0.320681638721659,3.05538339115358,0.0384669372814008,1.16750402881788,0.0414824835503158,1.18116135289125,-3.33066907387547e-15,1.02815664267414,-0.0201031364065127,0.993165304268882,-0.0314917419566645,0.979805352798068
"6227","YCL054W",1.20117994100295,1.25413075211441,1.04408233046853,1.39142335766423,1.54597116100213,1.11107173275957,0.0494880546075085,0.232187262156522,4.6917839870249,0.0183798502382573,0.139343888907003,7.58133973349581,0.966472303206997,1.29244230015571,1.3372781567222,-0.0588494910127272,1.30941575837985,-0.0431033751904089,1.71768485665096,0.0114154974805936,1.08937247857713,0.0171647845534524,1.05641336159049,0.0578871520209952,1.72835485682202
"6228","YCL052C",0.175811209439528,0.427513236804279,2.43166086034649,0.122262773722628,0.36215588399413,2.9621108123699,0.208191126279863,0.502089030645849,2.41167354064318,0.345132743362832,0.653025707249753,1.8921001261339,0.131195335276968,0.362860532667842,2.76580361566822,-0.0156061810757446,1.039567205217,0.00610512322614609,1.07274585974239,0.00903106432022294,1.21087483025578,-0.00631265599413311,1.23559002305594,-0.012328923096283,1.00360097323602
"6229","YCL051W",0.0743362831858407,0.27556277964295,3.70697548805396,0.0638686131386861,0.255584560670699,4.00172397850123,0.0887372013651877,0.30195962746133,3.40285272485268,0.132062627637849,0.374947635070736,2.8391653397882,0.065597667638484,0.264845651114494,4.03742481476761,-0.00403524319042869,1.02150446955643,-3.77475828372553e-15,1.02277886497064,-0.0159727174803173,1.02752414110229,-0.0135598535007588,1.06453832972839,0.0113208293233882,1.06929440389294
"6230","YCL050C",1.04778761061947,1.22429393273457,1.16845620269431,1.05930656934307,1.26676702546166,1.19584552963478,0.591296928327645,0.965339207413948,1.63257943880108,0.191967324710688,0.445890419230525,2.32274122641717,0.724489795918367,1.05811329918413,1.46049441295838,-0.0133927814701107,1.43053383962472,-0.0356962101777488,1.51485768448707,0,1.57599294149254,-0.0384536302615522,1.03568805921117,0.0478478381236567,1.54536856173538
"6231","YCL049C",0.123893805309735,0.376385516715254,3.03796881348741,0.0739051094890511,0.272002024789982,3.68042245888667,0.0221843003412969,0.15303144631748,6.89818673400335,0.117086453369639,0.355820740256207,3.03895736881609,0.0932944606413994,0.310472102297512,3.32787284650145,0.0365191671121615,1.14344746162928,-0.016895187976788,1.0010823608997,0.0179175176775344,1.05563949287259,0,1.0813240605792,-0.00828585460239473,1.03321167883211
"6232","YCL048W-A",0,0,NA,0,0,NA,0.00255972696245734,0.0505505202490426,19.7484032439593,0.0068073519400953,0.0822533737520592,12.0830206041775,0,0,NA,NA,NA,NA,NA,8.88178419700125e-15,0.998292058070023,4.44089209850063e-16,0.993869209809244,NA,NA
"6233","YCL048W",0.00471976401179941,0.0685584484562327,14.5258212666643,0.00182481751824818,0.0426983725478092,23.3987081561995,0.00426621160409556,0.065204591255018,15.2839561901762,0.0129339686861811,0.118902378486082,9.1930312629502,0.00583090379008746,0.0761929588949481,13.0670924504836,4.44089209850063e-16,0.995867768595053,-1.77635683940025e-15,0.999086757990866,2.22044604925031e-15,0.996584116140044,0.044007332576298,1.09307328266169,0,0.995620437956183
"6234","YCL047C",0.250147492625369,0.524453650121392,2.09657768149943,0.154197080291971,0.406500482659522,2.63623981653749,0.108361774744027,0.364099974314624,3.36004070784834,0.175629680054459,0.477481716089986,2.71868465479143,0.157434402332362,0.380159560331054,2.41471720728799,0,1.09955781782542,-0.00128935493858484,1.07163275782874,0.0481751284294658,1.22339073542367,0.0661836358403096,1.29812221447733,-0.0659883159714981,0.917977831846432
"6235","YCL045C",0.548082595870206,0.787232561149786,1.43633928003109,0.550182481751825,0.799109072114542,1.45244368662942,0.133959044368601,0.394202683645671,2.94271047918934,0.179714091218516,0.432466060723062,2.40641152728097,0.379008746355685,0.62719131290945,1.65482015636878,-0.0318677495634786,1.13073305009892,-0.0580005257556943,1.16066092672106,0.0170979174280965,1.16002436808868,-0.0293578764369722,1.04069131368177,-0.0646463768799153,1.03788882650196
"6236","YCL046W",0,0,NA,0,0,NA,0.000853242320819113,0.029210311891849,34.234485537247,0.00136147038801906,0.0368855385737377,27.0924280824104,0,0,NA,NA,NA,NA,NA,5.32907051820075e-15,0.999999999999976,1.77635683940025e-14,0.999318801089962,NA,NA
"6237","YCL044C",0.0182890855457227,0.134034300945826,7.32864968074758,0.0155109489051095,0.123629708819697,7.97048005096396,0.0170648464163823,0.129568366635197,7.59270628482254,0.011572498298162,0.106987698014865,9.24499578728453,0.0262390670553936,0.159962115921025,6.09633397343462,-0.0127708822723158,0.982290436835854,1.55431223447522e-15,0.985388127853875,-0.0186305585635329,0.98377455166525,1.11022302462516e-15,0.989100817438698,6.66133814775094e-16,0.975182481751832
"6238","YCL043C",2.14395280235988,2.00101442930711,0.933329515045557,1.8786496350365,1.75610101577013,0.934767709220042,0.555460750853242,0.878335439130882,1.58127363235237,0.552756977535739,0.889371595742757,1.60897398293856,1.46064139941691,1.51124124445937,1.03464220928057,-0.024671592973726,1.86760582690437,-0.118712539059662,1.64154652367044,-0.0483735126739127,1.38888867025831,0.0134416756413242,1.43097575871465,-0.0701839631955569,1.56359397992336
"6239","YCL041C",0.00943952802359882,0.0967261240033542,10.2469237616053,0.00821167883211679,0.0902866813628513,10.9949114192983,0.0264505119453925,0.16577338386802,6.26730341591353,0.0673927842069435,0.266586192056734,3.95570824375093,0.0131195335276968,0.11386971809123,8.67940295673157,-6.21724893790088e-15,0.991145218417954,6.21724893790088e-15,0.992694063926965,0.0132458751932329,1.03895209498359,-0.0030340309778174,1.05453719758899,2.22044604925031e-16,0.988321167883216
"6240","YCL042W",0.00294985250737463,0.0542483833319859,18.3902019495432,0,0,NA,0.00597269624573379,0.077084973831962,12.9062270472942,0.0285908781484003,0.170747640956509,5.97210201345504,0.00291545189504373,0.0539554979672168,18.5067358027554,1.24344978758018e-14,0.997638724911455,NA,NA,-5.32907051820075e-15,0.994876174210033,-0.011249832327431,1.01972233034907,0,0.998540145985386
